Ce,2004-03-21 21:00:00,4.850064071557786e-06,-2.025561565998752e-06,-2.7726862433166212e-06,-9.266137822991254e-06,-1.3618759225745472e-05,1.4649082783312406e-05,-4.2584946263787634e-05,-0.00011084534485768336,-9.633106623766375e-05,2.7353431210137825e-05,0.00013632562927822273,0.0001978827446522635,0.0001650407703320159,0.00012066203762381402,6.640950854356031e-05,2.318538731292861e-05,1.6916828517896104e-06,-8.177364377570886e-06,1.1395900710420865e-06,1.5105404937398329e-05,1.3669476432896138e-05,1.6065207908864413e-05,1.7844627862364954e-05,2.013954008576603e-05,1.8402517449565544e-05,9.461879151753172e-06,1.6441526119107398e-06,-2.0223542065864138e-07,1.331860012200834e-06,3.8471077640229064e-07,-1.4091694772866325e-07
Ce,2004-03-21 22:00:00,1.565688111878277e-06,2.743191878098973e-06,-5.197036640530437e-06,-2.310322370325326e-05,-1.141174526915289e-05,8.42222241944668e-06,-2.695665332094187e-05,-6.28449771891034e-05,-6.27508992944405e-05,2.6992166003662654e-05,0.00011450477505265895,0.0001627766149505217,0.00012628252604436046,0.00010687962800499564,6.14550528517497e-05,2.5315183024375648e-05,-5.642084830048731e-06,-2.8626697137415504e-05,-2.368264210467653e-05,-6.911947948044977e-06,2.6098952795765123e-06,8.636224230088753e-06,1.1933123064526728e-05,1.5314067679586283e-05,1.607082687011715e-05,7.040905844389601e-06,-2.534397067729716e-06,-4.278745112009836e-06,-3.181062356154093e-07,2.654804292795501e-06,2.154532538238758e-06
Ce,2004-03-21 23:00:00,-3.2509360620859872e-06,3.291920703152253e-06,-8.857397297453161e-06,-3.3418095466038026e-05,-5.362935753963474e-06,-1.7930460012527275e-06,-2.5369668084004185e-05,-5.5317983568044e-05,-6.99342206988363e-05,1.6108950818770955e-05,0.00010093867558385245,0.00016536532624294748,0.00011711991656243283,8.836158316054237e-05,5.797532055062347e-05,3.03395208351181e-05,-3.3826306666758684e-06,-2.7053384864324255e-05,-1.9881763505575286e-05,-4.017982591100443e-06,8.843702224361577e-06,1.3979900864696306e-05,1.544851417952038e-05,1.8981071420538452e-05,1.924570746607543e-05,8.604405192268514e-06,-8.710940040221952e-07,-3.2908301762958467e-06,1.1353197888650296e-07,1.874036026757916e-06,1.0307742963650889e-06
Ce,2004-03-22 00:00:00,-5.434370433271021e-06,-9.505871342031882e-07,-5.670771884234111e-06,-2.9314745207678166e-05,1.9221070642031083e-06,-8.464541175019252e-06,-2.0622791480615226e-05,-4.207299572020118e-05,-6.610478659360769e-05,1.270241624187673e-05,9.364751658855846e-05,0.0001629951413332205,0.00010760039594790923,7.127956121252405e-05,4.675435645605204e-05,1.8595935921417824e-05,-1.1574511255701789e-05,-2.6534564490406198e-05,-1.948826449696439e-05,-3.947589345200429e-06,8.424075830052431e-06,1.3832523131160124e-05,1.633597360362586e-05,1.9325764571964915e-05,1.9459606749285768e-05,7.526561782085971e-06,-3.630354829640767e-06,-7.3035812575326735e-06,-2.9419850226350655e-06,9.930334219610403e-07,7.617478836644139e-07
Ce,2004-03-22 01:00:00,8.030458519317164e-07,-6.526119133807569e-06,2.3437462289884223e-06,3.7399689802447653e-06,3.253148627835252e-06,-1.1258730098411844e-05,-1.813526578424473e-05,-2.6519559760820745e-05,-5.467938273506038e-05,1.405957880218402e-05,8.78766419526423e-05,0.00014654512544533838,9.681947108093761e-05,5.9159126376664044e-05,3.452274507970283e-05,1.613578205654415e-06,-1.8490931057619563e-05,-2.3205067310652788e-05,-1.4168079570132457e-05,-2.843206147928676e-06,2.5934957787122835e-06,6.072397312387164e-06,9.284552787703161e-06,1.3214131342528298e-05,1.4138501872692167e-05,5.56373159509258e-06,-5.03710330136638e-06,-9.6503789331541e-06,-5.703251570334155e-06,-1.170373729259787e-06,-6.935221494400609e-07
Ce,2004-03-22 02:00:00,4.813247583602917e-06,-3.385694117559523e-06,3.2005938837171716e-06,2.165367959498787e-05,1.5467339075119654e-06,-1.166644069218784e-05,-1.9537257706871633e-05,-1.4271270626134564e-05,-3.304700027509256e-05,2.0245257309657007e-05,8.031589965083514e-05,0.00012385367861019464,8.018734266417236e-05,4.655391234862846e-05,1.9869317853222196e-05,-1.2995802256510765e-06,-1.9577489323812232e-05,-2.693241765967452e-05,-1.7448838045697297e-05,-9.262443304094603e-06,-4.912839346686761e-06,-2.136169564652633e-06,2.850886920031718e-06,7.442648462653784e-06,9.538198616318153e-06,4.47142707018327e-06,-4.57273378372246e-06,-8.522831134666191e-06,-4.582066333204423e-06,-7.026073246070476e-07,-5.565908079394219e-07
Ce,2004-03-22 03:00:00,-1.1510683332743714e-06,-6.334757942206145e-06,5.667669074998752e-06,2.6487197720071597e-05,1.5271280996177097e-06,-1.16213864687034e-05,-2.6394234571540196e-05,-1.3984021212575897e-05,-2.0412634354503778e-05,2.927673618048193e-05,8.129276925405139e-05,0.00010343394300485327,5.997154477884969e-05,4.681473136367165e-05,2.0587396961490017e-05,-6.234006974652854e-06,-2.575888978952653e-05,-3.83480044119352e-05,-3.0127661299551653e-05,-2.198927205711553e-05,-1.282690216438441e-05,-9.096151559362556e-06,-3.477811453442005e-06,5.801589867473634e-07,1.6332880868657328e-06,-1.7959001456935324e-06,-7.459431122850015e-06,-9.286240614025597e-06,-5.1676218062082515e-06,-3.624147476115433e-07,-8.25793780607842e-09
Ce,2004-03-22 04:00:00,-4.73741163204529e-06,3.1012984558337606e-06,1.311020137644192e-06,1.4303649848124866e-05,2.3068730386045148e-07,-8.243292061664376e-06,-2.9426747570484506e-05,-2.6072281565252014e-05,-2.3662475576992028e-05,2.379084344661798e-05,7.222020289205039e-05,7.516467733929528e-05,4.524254584068439e-05,3.898347805329399e-05,1.6101398639828206e-05,-7.835505335030564e-06,-2.60669997626069e-05,-3.891467076951609e-05,-2.93628095167087e-05,-2.071367944604387e-05,-9.709693706149703e-06,-7.51278062250026e-06,-4.3645091030327175e-06,-1.437844280994457e-06,-2.4678460316320904e-06,-5.295096328518533e-06,-6.5526043378760384e-06,-5.340175406382138e-06,-1.9162292703778725e-06,1.1485256138609715e-07,1.1123632127255412e-07
Ce,2004-03-22 05:00:00,2.021834971760426e-06,3.8512718227163226e-06,-3.2169784881115222e-06,1.4990661931191697e-05,-3.1463119293375873e-07,-1.032799420455409e-05,-2.804272373659093e-05,-2.8166342370416042e-05,-1.1384141404099145e-05,3.2433700438540806e-05,7.17516375257535e-05,6.361256279375852e-05,3.501435599548053e-05,2.8396484608101505e-05,1.1919648838393853e-05,-8.969403992511133e-06,-2.922783106707274e-05,-4.452951135203178e-05,-3.781675841268454e-05,-2.7538665167183818e-05,-1.3932704482834564e-05,-1.0726971008170325e-05,-7.822634025791001e-06,-2.3889435541721513e-06,-2.98098544706542e-06,-6.505931680760906e-06,-6.965306961139544e-06,-3.899940465063278e-06,-1.0448897866504397e-06,1.0310678576216721e-06,7.268020600866282e-07
Ce,2004-03-22 06:00:00,1.5085613833717507e-06,3.2390701170668245e-06,-4.074841116521011e-06,6.267223218670665e-06,-1.2717188816821514e-06,-1.1695258301684336e-05,-2.5553179938948182e-05,-2.1608829032634114e-05,6.128537327214327e-06,3.643083811862136e-05,5.630682117000159e-05,4.2103520941395524e-05,1.8270248082450277e-05,1.3093396188199375e-05,6.327093589605462e-06,-9.16716186262956e-06,-2.6368357954853413e-05,-3.846687950010494e-05,-3.166278365458032e-05,-1.9988233618129408e-05,-1.062730685884571e-05,-9.62750052649735e-06,-7.930467271603684e-06,-1.4302529790787712e-06,6.473073465164626e-07,-2.3897195263802103e-06,-3.830870551072309e-06,-1.216562359124962e-06,8.339286452029906e-07,1.2635301975394634e-06,4.237507732466092e-07
Ce,2004-03-22 07:00:00,-1.292502076523233e-06,-5.186395317971674e-07,-4.592632388118732e-06,4.100499729661768e-06,-8.269611584456257e-07,-1.2593458710462622e-05,-2.3164177692993566e-05,-1.0433760012956017e-05,2.9559619847404404e-05,4.9316391285215255e-05,4.523737887637981e-05,2.5610546187515558e-05,8.904294172117689e-06,3.487302904118808e-06,2.6285967182013976e-06,-1.0280394866450506e-05,-2.3929474098761183e-05,-3.2771027107907975e-05,-2.5984134225852337e-05,-1.6000092755724253e-05,-1.1467864942831761e-05,-1.2701506226134175e-05,-1.1276996076762027e-05,-3.450085705276968e-06,2.0372203687774034e-06,2.5854244892379194e-07,-1.511249539573585e-06,-7.823277470620708e-07,1.1536650966683737e-06,1.0759232857699237e-06,1.1343027577672358e-07
Ce,2004-03-22 08:00:00,-2.2946766459050166e-07,-1.6018115305853779e-06,-2.4509630754282424e-06,-4.085906317722295e-07,-4.673902655654296e-06,-1.4609547930418575e-05,-2.3022002806549336e-05,-4.951893991652877e-06,3.948224756157607e-05,6.332141812171902e-05,4.3457901229640185e-05,1.6810828214311562e-05,8.242528206619341e-06,4.947038157421856e-07,9.732696678219826e-07,-7.3254906145629555e-06,-1.626471294904962e-05,-2.3656005696888072e-05,-1.626767300080019e-05,-1.0490870419989245e-05,-9.622482676815958e-06,-1.1273402088817605e-05,-1.0788582399309256e-05,-3.149464219401084e-06,4.5444667054880884e-06,4.272367787945464e-06,1.1810619175864793e-06,1.3064061085806132e-07,1.1330160179658234e-06,1.0691811374032918e-06,-6.301980464377799e-07
Ce,2004-03-22 09:00:00,7.911926300885226e-07,-7.105417238603428e-06,-2.0254080721062727e-06,-4.840902661064353e-06,-3.295625744840401e-06,-1.6638083588898616e-05,-1.9671606660815067e-05,-1.7250895496772345e-06,4.1496935783206794e-05,7.293982963204754e-05,4.5050473711398176e-05,9.709192796236032e-06,9.177824360241159e-06,9.238061930888655e-07,-9.556923373329602e-07,-5.745898325366704e-06,-1.0327424600392113e-05,-1.434925213123623e-05,-8.249258390738109e-06,-4.646523890517949e-06,-6.479056979006857e-06,-7.859674074658437e-06,-8.135920292668478e-06,-2.4110573255758555e-06,5.1828095574242005e-06,6.910615385786922e-06,3.1276191189930784e-06,1.2402547428827156e-06,1.8613777058076923e-06,1.253173278517246e-06,-1.2242747868727235e-06
Ce,2004-03-22 10:00:00,1.5915512274838624e-06,-7.986851958221438e-06,-3.030761508912612e-07,-1.2941894194518585e-06,-5.779540636986229e-06,-1.68502624211525e-05,-1.1164765426978527e-05,-1.6238548795843711e-06,2.3883954984068744e-05,5.256048671907103e-05,4.1404069403244774e-05,2.773401813115896e-05,2.809356367472936e-05,1.657713494016175e-05,1.0406899164430434e-05,4.31017788114817e-06,3.8618083525449787e-07,-1.4375152578974536e-06,3.676181546163705e-06,4.463738241149589e-06,-6.179683215566707e-06,-1.0010808654555785e-05,-1.231336247240647e-05,-7.854412474897411e-06,1.1242402900808942e-06,3.0121283209778125e-06,-6.453372866659411e-07,-7.429879857983337e-07,1.2303262699351237e-06,9.126336475535942e-07,-2.4263779691641382e-06
Ce,2004-03-22 11:00:00,-1.9219846273397557e-06,-9.033173702739712e-06,9.924912953556923e-07,2.4126874714810857e-06,-3.390835292245858e-06,-1.5182248953535344e-05,-5.112172472849532e-06,1.2616448627418647e-05,3.4058305597643685e-05,5.443444252610606e-05,4.188958180289282e-05,1.8229047562956596e-05,1.4359448479075948e-05,1.5940139374254372e-05,1.3892195587988775e-05,5.8409197053228314e-06,2.0967650000729233e-06,1.0160864533114097e-06,6.672323114259594e-06,7.873374043436338e-06,-2.3089829120493576e-06,-6.548049069747203e-06,-8.348145399278628e-06,-5.556485871534939e-06,6.734042801265674e-07,1.923133051261381e-06,4.449041653543093e-07,7.23312972280149e-07,2.752945264930613e-06,1.7378059462545796e-06,-1.256001015959055e-06
Ce,2004-03-22 12:00:00,-7.75722079809664e-06,1.2269484402702395e-06,-1.2560995651353264e-06,2.2583806673669378e-06,-1.5214753772686804e-06,-1.3272439371913778e-05,-6.449217331095207e-07,2.3135146369722523e-05,4.465584775027176e-05,5.1874383052365846e-05,3.417365594279195e-05,8.154917507654184e-06,1.947552992817926e-06,1.2750123203120733e-05,1.332536174182029e-05,3.8415366713652416e-07,-4.42607030773581e-06,-4.4181984187571664e-06,-2.578920686154965e-07,3.2396236595611524e-06,-4.552964376753954e-06,-7.324437774076891e-06,-7.701695076597924e-06,-6.388738345704512e-06,-3.4790842123256712e-06,-4.498838510542709e-06,-3.999009812280778e-06,-1.5608201020550258e-06,1.2482334772311525e-06,1.3334428317884605e-06,-2.2284404024696082e-08
