,Date,Hour,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
12,2004-03-22,1,123978.7514181772,140097.69058202734,490059.193819756,670024.0473247813,-0.4344634757481348,-1.1865395062050472,-4.280660687051338,0.019616273992407222,2.9552395987138835,-3.383515383872915,1.6822668801717653,-10.426706163021693,-1.6536902271900011,-0.3580067063038747,-1.1060833779137627,-1.250931019986003,0.3445216521159051,-3.134349124509285,-5.682325958580829,3.3387401440843663,-3.3773789347436125,-2.992080077468664
13,2004-03-22,2,119334.63585260902,135668.29941728347,493897.78587036073,655069.3009435318,-0.4727608670364658,-1.0941303458696876,-4.445328403146291,-0.973580334669852,2.930857899229294,-3.385396515584757,2.2314098639080493,-11.42794024798975,-1.569630848186383,-1.3826990302488789,-0.9775546394444953,-1.299367743731194,0.8598867211890401,-5.28783536461363,-5.4753037515799425,2.206578783053399,-3.5465661274637474,-2.6683568148996795
14,2004-03-22,3,116940.35801417683,130742.24282716274,496250.37821231707,631951.6326995632,0.8498470120695184,-1.0489060507315164,-4.787559993973833,-0.05758085908725694,2.786873738924279,-3.645705839035576,2.796853366340099,-12.92717625301139,-0.20444209140718783,-0.27156234993464246,-0.6835306510032771,-1.3920715551411276,0.6879445468579393,-6.584053740890506,-3.6694634285895544,3.244959475538708,-1.8288041624221547,-1.6131433772343087
15,2004-03-22,4,114413.21516538542,125645.38422026735,498850.9866077379,607664.1140091202,0.8491656981960691,-0.8515893598322966,-5.053182341161641,0.8446165817322807,2.6418725681378925,-3.7658274695569087,3.309598993833194,-13.784084498456961,-0.7040537109145819,0.7151615802898864,-0.7393925347381244,-1.4251322724471134,0.5442361263949149,-6.899344310626006,-3.3836887645122444,4.036901138674373,-1.4386537755272926,-0.9869412649370339
16,2004-03-22,5,111616.73176406234,120481.29046554353,500168.87832236046,582276.3536630559,0.21372104025710867,-0.8854147104004781,-5.20873664960585,-0.598991373292605,2.502975184921085,-3.7346735717301196,3.5229528100915166,-14.172152256430815,-1.0794208807047896,-0.5617651557729573,-0.740210752198891,-1.4153940886863974,0.23194187444706688,-7.025536350037179,-3.9148796072633454,2.6057028201515955,-1.7040046737042918,-2.536870630080392
17,2004-03-22,6,109083.69774955341,115454.5467817253,500520.9681037568,557080.2522888525,-0.5684999239851841,-0.8406370865398801,-5.399132288184074,-1.8845063803612325,2.3562827756686597,-3.5800375623845526,3.6650363341731254,-14.032158952586144,-1.5318599060379139,-1.8785552285732914,-0.4472093272318246,-1.325088117886557,0.06348552424442863,-6.8438490268029595,-4.212629113425549,1.211080150676643,-2.366081402240561,-3.673684017960344
18,2004-03-22,7,108396.8246079932,110940.65601676032,500625.97409692034,533000.6406700746,0.41506991216913164,-0.6780092309026554,-5.240201510742929,0.44508345455478887,2.128686476717484,-3.352653905676855,4.1689373693487255,-13.46044258320398,-0.24278865168371921,0.8223420333825027,0.10705230536379734,-1.199528290996738,-0.5880321891726231,-6.480579028838361,-2.2845734900872103,3.276218300137561,-0.06816204005244852,-1.2945785890679016
19,2004-03-22,8,109854.47434817275,106817.94308654878,496287.1363417139,510420.08328121627,1.0374562991980436,-0.4645195546536219,-5.708961822496858,1.310877018577691,2.0450392976472367,-3.072439383619523,4.538774306307272,-12.781967970158362,0.9531528072904666,1.90747226805293,0.1243453263744737,-0.9850851296970682,-1.1449709743415264,-6.002842542833621,-1.3477572267283413,3.862750827153768,1.0122397573499846,0.24071341374980726
20,2004-03-22,9,109292.11095788941,103848.04308294143,492382.18308166135,489780.17436167254,0.7775816711435305,-0.5086047392165242,-5.434092013514628,-0.07145339866538584,1.940628073514166,-2.899845145594975,4.963468729142858,-12.351464079466146,0.6004132302650552,0.4555821984714022,-0.09217492137338316,-0.9592259015874111,-0.3296612488581094,-5.5448467970501225,-1.763826062960543,2.3777705845587027,0.6366196356298692,-1.44397866756678
21,2004-03-22,10,109190.81491428439,99911.51659511942,493913.5753499355,470497.1863424554,-0.3278400145255798,-0.6125081166828439,-5.634603767694058,1.2022374743361042,2.0556745620981998,-2.6753794137637983,5.403988535970078,-11.950142381896086,-0.5197305926965831,0.8346148388116176,0.3331094625552982,-1.345539643981657,-1.5736639082681116,-5.230397627724427,-2.6629132307513252,3.1445853608010896,1.0152086620185523,0.1170964878585039
22,2004-03-22,11,111690.49908828756,94160.1576462735,481051.80294213095,452121.31144205667,0.6433273382536092,-0.6292776233343157,-5.567442413958931,0.021097223610375273,1.9277891440327994,-2.3741289846331357,5.290661962114569,-11.637681209638021,0.9445887589373987,-1.413525302572207,1.4662380432821414,-1.628875903361483,-2.1448027441816926,-5.552559560697838,-0.4475013858313648,1.3956279282163435,2.5113496305909404,-0.4965820113708759
23,2004-03-22,12,119747.72882591581,88183.61009091674,478470.9955918273,430518.75750543096,0.08434638844120262,-0.5708717205983594,-5.6150929139511705,-0.4333421855807414,1.9207041559948055,-2.189484289364632,5.353008681043336,-10.607115359147809,1.47548079857731,0.10726565823165396,2.2381193715634033,-1.660152098710209,-0.7168909306398968,-6.000709426840476,-0.1691101165885589,0.6668617256720413,0.5391530861732656,0.5753447960630957
